season	player_id	player	birth_year	pos	age	experience	lg	tm	g	mp	fg_per_36_min	fga_per_36_min	fg_percent	avg_dist_fga	percent_fga_from_x2p_range	percent_fga_from_x0_3_range	percent_fga_from_x3_10_range	percent_fga_from_x10_16_range	percent_fga_from_x16_3p_range	percent_fga_from_x3p_range	fg_percent_from_x2p_range	fg_percent_from_x0_3_range	fg_percent_from_x3_10_range	fg_percent_from_x10_16_range	fg_percent_from_x16_3p_range	fg_percent_from_x3p_range	percent_assisted_x2p_fg	percent_assisted_x3p_fg	percent_dunks_of_fga	num_of_dunks	percent_corner_3s_of_3pa	corner_3_point_percent
2023	3841	Nicolas Batum	NA	PF	34	15	NBA	LAC	78	1709	3.4	8	0.42	21.6	0.168	0.094	0.039	0.016	0.018	0.832	0.563	0.694	0.533	0.333	0.143	0.391	0.611	0.992	0.024	8	0.391	0.435
2023	4352	Nikola Jokić	NA	C	27	8	NBA	DEN	69	2323	10	15.8	0.632	8.6	0.854	0.307	0.417	0.092	0.038	0.146	0.675	0.783	0.641	0.5	0.59	0.383	0.606	0.842	0.022	21	0.027	0.25
2023	4047	Nikola Vučević	NA	C	32	12	NBA	CHI	82	2746	7.8	15.1	0.52	12.8	0.698	0.235	0.258	0.126	0.078	0.302	0.594	0.704	0.601	0.462	0.456	0.349	0.735	1	0.039	37	0.124	0.465
2023	4353	Norman Powell	NA	SG	29	8	NBA	LAC	60	1567	7.8	16.3	0.479	14.1	0.596	0.241	0.207	0.087	0.061	0.404	0.534	0.684	0.456	0.419	0.372	0.397	0.527	0.877	0.025	16	0.317	0.484
2023	4871	Obi Toppin	NA	PF	24	3	NBA	NYK	67	1050	6.4	14.4	0.446	16	0.411	0.289	0.095	0.019	0.007	0.589	0.593	0.736	0.25	0.125	0.667	0.344	0.863	0.965	0.148	52	0.47	0.353
2023	5086	Ochai Agbaji	NA	SG	22	1	NBA	UTA	59	1209	4.9	11.5	0.427	16.9	0.409	0.15	0.21	0.026	0.023	0.591	0.532	0.621	0.494	0.4	0.444	0.355	0.762	0.988	0.054	17	0.412	0.457
2023	4555	OG Anunoby	NA	SF	25	6	NBA	TOR	67	2386	6.4	13.4	0.476	13.6	0.585	0.293	0.174	0.062	0.056	0.415	0.539	0.695	0.364	0.364	0.46	0.387	0.566	0.958	0.13	103	0.398	0.466
2023	4872	Onyeka Okongwu	NA	C	22	3	NBA	ATL	80	1849	6.2	9.7	0.638	4.6	0.974	0.61	0.239	0.05	0.074	0.026	0.647	0.762	0.445	0.56	0.405	0.308	0.712	1	0.209	96	0.769	0.4
2023	4777	Oshae Brissett	NA	SF	24	4	NBA	IND	65	1083	4.1	10.6	0.386	14.1	0.514	0.329	0.147	0.019	0.019	0.486	0.457	0.562	0.277	0.5	0	0.31	0.72	0.958	0.05	14	0.265	0.244
2023	3698	P.J. Tucker	NA	PF	37	12	NBA	PHI	75	1920	1.8	4.2	0.427	16.5	0.378	0.173	0.151	0.036	0.018	0.622	0.482	0.487	0.441	0.5	0.75	0.393	0.732	0.982	0	0	0.914	0.398
2023	4778	P.J. Washington	NA	PF	24	4	NBA	CHO	73	2380	6.6	14.8	0.444	14.8	0.562	0.198	0.242	0.06	0.061	0.438	0.518	0.691	0.451	0.424	0.317	0.348	0.74	0.919	0.05	45	0.22	0.351
2023	5089	Paolo Banchero	NA	PF	20	1	NBA	ORL	72	2430	7.1	16.6	0.427	12.4	0.746	0.242	0.253	0.124	0.127	0.254	0.471	0.658	0.38	0.41	0.352	0.298	0.404	0.706	0.054	52	0.123	0.343
2023	4437	Pascal Siakam	NA	C	28	7	NBA	TOR	71	2652	8.6	17.8	0.48	12.3	0.781	0.193	0.299	0.162	0.128	0.219	0.523	0.751	0.469	0.469	0.375	0.324	0.317	0.86	0.026	33	0.202	0.362
2023	4354	Pat Connaughton	NA	SG	30	8	NBA	MIL	61	1443	4.1	10.5	0.392	20.3	0.235	0.152	0.071	0.005	0.007	0.765	0.566	0.672	0.333	0.5	0.667	0.339	0.75	0.982	0.019	8	0.339	0.358
2023	4124	Patrick Beverley	NA	PG	34	11	NBA	TOT	67	1816	2.9	7.1	0.4	18.7	0.336	0.122	0.181	0.022	0.011	0.664	0.529	0.636	0.446	0.5	0.75	0.335	0.359	0.875	0.003	1	0.335	0.35
2023	4124	Patrick Beverley	NA	PG	34	11	NBA	LAL	45	1211	2.9	7.2	0.402	18.6	0.344	0.104	0.199	0.029	0.012	0.656	0.506	0.64	0.438	0.429	0.667	0.348	0.357	0.855	0.004	1	0.323	0.412
2023	4873	Patrick Williams	NA	PF	21	3	NBA	CHI	82	2323	4.9	10.5	0.464	14.6	0.591	0.258	0.112	0.12	0.1	0.409	0.498	0.64	0.316	0.432	0.412	0.415	0.633	0.983	0.118	59	0.39	0.463
2023	3969	Paul George	NA	SG	32	13	NBA	LAC	56	1939	8.5	18.6	0.457	16.7	0.576	0.145	0.14	0.132	0.157	0.424	0.521	0.699	0.553	0.421	0.411	0.371	0.322	0.614	0.042	36	0.134	0.491
2023	4874	Paul Reed	NA	C	23	3	NBA	PHI	69	755	5.9	10	0.593	4	0.971	0.665	0.22	0.057	0.029	0.029	0.606	0.712	0.37	0.333	0.5	0.167	0.691	1	0.153	27	0.167	0
2023	4875	Payton Pritchard	NA	PG	25	3	NBA	BOS	48	643	5.7	13.7	0.412	19.2	0.371	0.167	0.118	0.033	0.053	0.629	0.495	0.61	0.414	0.375	0.385	0.364	0.444	0.875	0.004	0	0.195	0.3
2023	4876	Precious Achiuwa	NA	C	23	3	NBA	TOR	55	1140	6.2	12.8	0.485	9.8	0.733	0.381	0.267	0.072	0.012	0.267	0.564	0.734	0.417	0.276	0.2	0.269	0.629	1	0.141	49	0.444	0.25
2023	5000	Quentin Grimes	NA	SG	22	2	NBA	NYK	71	2121	4.8	10.2	0.468	17.9	0.324	0.248	0.047	0.018	0.012	0.676	0.641	0.745	0.321	0.182	0.429	0.386	0.776	0.994	0.043	24	0.327	0.474
2023	4877	R.J. Hampton	NA	PG	21	3	NBA	TOT	47	750	4.9	11.4	0.43	16.1	0.511	0.156	0.224	0.093	0.038	0.489	0.504	0.676	0.453	0.455	0.222	0.353	0.41	0.854	0.034	8	0.259	0.467
2023	4358	Raul Neto	NA	PG	30	8	NBA	CLE	48	505	4.1	7.8	0.518	13.2	0.618	0.345	0.155	0.082	0.036	0.382	0.662	0.711	0.471	1	0.25	0.286	0.444	0.917	0	0	0.19	0.625
2023	4194	Reggie Bullock	NA	SF	31	10	NBA	DAL	78	2364	2.9	7.2	0.409	21.7	0.155	0.077	0.04	0.019	0.019	0.845	0.562	0.75	0.421	0.444	0.222	0.38	0.854	0.98	0.002	1	0.491	0.451
2023	4050	Reggie Jackson	NA	PG	32	12	NBA	TOT	68	1657	5.7	13.9	0.411	16.3	0.55	0.13	0.216	0.102	0.103	0.45	0.474	0.639	0.442	0.415	0.394	0.333	0.257	0.854	0.008	5	0.253	0.384
2023	4050	Reggie Jackson	NA	PG	32	12	NBA	LAC	52	1338	5.8	13.8	0.418	15.9	0.57	0.145	0.221	0.104	0.102	0.43	0.469	0.622	0.416	0.453	0.385	0.35	0.255	0.857	0.008	4	0.227	0.42
2023	4359	Richaun Holmes	NA	C	29	8	NBA	SAC	42	348	5.7	9.2	0.618	6.4	0.91	0.438	0.337	0.135	0	0.09	0.617	0.744	0.533	0.417	NA	0.625	0.78	1	0.191	14	0.125	1
2023	4782	RJ Barrett	NA	SG	22	4	NBA	NYK	73	2475	7.4	17.1	0.434	11.5	0.668	0.299	0.287	0.06	0.023	0.332	0.495	0.642	0.401	0.3	0.259	0.31	0.424	0.926	0.029	29	0.29	0.319
2023	4197	Robert Covington	NA	PF	32	10	NBA	LAC	48	779	4.7	10.6	0.445	16.8	0.406	0.205	0.157	0.031	0.013	0.594	0.516	0.702	0.361	0.143	0.333	0.397	0.75	0.981	0.035	7	0.147	0.45
2023	4783	Romeo Langford	NA	SG	23	4	NBA	SAS	43	844	5.2	11	0.467	10.1	0.764	0.29	0.351	0.093	0.031	0.236	0.53	0.68	0.429	0.458	0.5	0.262	0.543	1	0.054	13	0.541	0.333
2023	4560	Royce O'Neale	NA	SF	29	6	NBA	BRK	76	2409	3.4	8.9	0.386	19.6	0.293	0.155	0.118	0.015	0.005	0.707	0.379	0.489	0.271	0.222	0	0.389	0.394	0.975	0.01	5	0.15	0.349
2023	3713	Rudy Gay	NA	PF	36	17	NBA	UTA	56	816	4.8	12.7	0.38	17.3	0.547	0.105	0.171	0.157	0.115	0.453	0.484	0.667	0.429	0.422	0.485	0.254	0.526	1	0.045	11	0.338	0.318
2023	4199	Rudy Gobert	NA	C	30	10	NBA	MIN	70	2148	6	9.2	0.659	2.5	0.995	0.778	0.19	0.022	0.004	0.005	0.663	0.748	0.365	0.333	0	0	0.744	NA	0.388	200	0	NA
2023	4784	Rui Hachimura	NA	PF	24	4	NBA	TOT	63	1466	7	14.3	0.486	13.1	0.726	0.247	0.175	0.17	0.135	0.274	0.55	0.736	0.373	0.495	0.506	0.319	0.618	1	0.074	38	0.319	0.333
2023	3849	Russell Westbrook	NA	PG	34	15	NBA	TOT	73	2126	7.3	16.8	0.436	11.8	0.711	0.305	0.229	0.103	0.075	0.289	0.487	0.632	0.379	0.461	0.257	0.311	0.23	0.663	0.023	19	0.227	0.231
2023	3849	Russell Westbrook	NA	PG	34	15	NBA	LAL	52	1491	7.3	17.6	0.417	11.7	0.708	0.31	0.23	0.096	0.071	0.292	0.467	0.624	0.333	0.414	0.288	0.296	0.203	0.635	0.018	11	0.174	0.243
2023	4882	Saddiq Bey	NA	SF	23	3	NBA	TOT	77	2129	6	14.1	0.422	15.8	0.5	0.22	0.178	0.053	0.049	0.5	0.483	0.647	0.403	0.273	0.268	0.361	0.381	0.914	0.037	31	0.356	0.416
2023	4882	Saddiq Bey	NA	SF	23	3	NBA	DET	52	1500	5.9	14.5	0.404	15.9	0.517	0.203	0.201	0.061	0.051	0.483	0.46	0.626	0.402	0.243	0.29	0.345	0.333	0.921	0.026	16	0.29	0.424
2023	5003	Sam Hauser	NA	PF	25	2	NBA	BOS	80	1290	5	11.1	0.455	22.4	0.154	0.078	0.048	0.013	0.015	0.846	0.656	0.839	0.526	0.6	0.167	0.418	0.775	0.979	0.013	3	0.307	0.437
2023	5004	Sandro Mamukelashvili	NA	C	23	2	NBA	TOT	43	660	5.3	12.5	0.422	13.2	0.57	0.335	0.183	0.043	0.009	0.43	0.511	0.61	0.429	0.2	0	0.303	0.642	1	0.048	6	0.202	0.35
2023	5005	Santi Aldama	NA	PF	22	2	NBA	MEM	77	1682	5.3	11.2	0.47	14.6	0.493	0.28	0.166	0.03	0.017	0.507	0.591	0.707	0.471	0.25	0.444	0.353	0.68	0.968	0.118	54	0.391	0.365
2023	5006	Scottie Barnes	NA	PF	21	2	NBA	TOR	77	2678	6.2	13.7	0.456	10.8	0.78	0.277	0.321	0.099	0.083	0.22	0.505	0.687	0.448	0.297	0.369	0.281	0.493	0.841	0.087	83	0.339	0.316
2023	4203	Seth Curry	NA	SG	32	9	NBA	BRK	61	1211	6.2	13.3	0.463	19.8	0.483	0.058	0.067	0.114	0.245	0.517	0.525	0.615	0.467	0.588	0.491	0.405	0.526	0.809	0	0	0.254	0.424
2023	5097	Shaedon Sharpe	NA	SG	19	1	NBA	POR	80	1779	6.2	13.1	0.472	15	0.563	0.289	0.114	0.049	0.111	0.437	0.559	0.711	0.392	0.313	0.444	0.36	0.559	0.882	0.108	62	0.322	0.407
2023	4670	Shai Gilgeous-Alexander	NA	PG	24	5	NBA	OKC	68	2416	10.5	20.6	0.51	9.8	0.878	0.283	0.276	0.246	0.073	0.122	0.533	0.678	0.438	0.512	0.396	0.345	0.201	0.31	0.039	50	0.101	0.235
2023	4671	Shake Milton	NA	SG	26	5	NBA	PHI	76	1567	5.5	11.6	0.479	12	0.706	0.3	0.245	0.119	0.042	0.294	0.521	0.682	0.39	0.4	0.476	0.378	0.416	0.911	0.008	4	0.257	0.316
2023	5098	Simone Fontecchio	NA	SF	27	1	NBA	UTA	52	766	5.4	14.7	0.369	18.5	0.388	0.106	0.157	0.067	0.058	0.612	0.43	0.545	0.327	0.524	0.389	0.33	0.731	0.952	0.042	10	0.225	0.395
2023	4291	Spencer Dinwiddie	NA	PG	29	9	NBA	TOT	79	2725	6.1	13.9	0.438	15.7	0.533	0.186	0.206	0.092	0.05	0.467	0.498	0.646	0.417	0.423	0.423	0.369	0.118	0.602	0.021	17	0.182	0.506
2023	4291	Spencer Dinwiddie	NA	PG	29	9	NBA	DAL	53	1808	6.3	13.8	0.455	16	0.509	0.184	0.197	0.079	0.048	0.491	0.504	0.641	0.401	0.473	0.455	0.405	0.135	0.63	0.023	11	0.211	0.556
2023	3903	Stephen Curry	NA	PG	34	14	NBA	GSW	56	1941	10.4	21	0.493	18.8	0.436	0.107	0.191	0.063	0.076	0.564	0.579	0.76	0.551	0.493	0.465	0.427	0.371	0.593	0	0	0.097	0.597
2023	4208	Steven Adams	NA	C	29	10	NBA	MEM	42	1133	5	8.4	0.597	2.6	0.996	0.696	0.281	0.019	0	0.004	0.599	0.645	0.5	0.4	NA	0	0.503	NA	0.163	41	1	0
2023	4365	T.J. McConnell	NA	PG	30	8	NBA	IND	75	1526	6.7	12.3	0.543	8.6	0.887	0.322	0.361	0.169	0.035	0.113	0.556	0.649	0.516	0.477	0.5	0.441	0.237	0.692	0	0	0.288	0.588
2023	4292	T.J. Warren	NA	PF-SF	29	8	NBA	TOT	42	687	6.9	14.1	0.489	13	0.752	0.156	0.252	0.237	0.107	0.248	0.542	0.714	0.471	0.484	0.586	0.328	0.664	0.955	0.019	5	0.403	0.296
2023	3905	Taj Gibson	NA	C	37	14	NBA	WAS	49	480	4.9	9.4	0.52	10.3	0.808	0.288	0.28	0.144	0.096	0.192	0.564	0.806	0.429	0.5	0.333	0.333	0.667	1	0.064	8	0.458	0.455
2023	4789	Talen Horton-Tucker	NA	SG	22	4	NBA	UTA	65	1313	7	16.8	0.419	12.8	0.669	0.232	0.321	0.083	0.033	0.331	0.485	0.627	0.437	0.314	0.4	0.286	0.206	0.776	0.038	19	0.148	0.367
2023	5100	Tari Eason	NA	PF	21	1	NBA	HOU	82	1767	6	13.4	0.448	9.2	0.739	0.433	0.262	0.029	0.015	0.261	0.486	0.619	0.318	0.211	0.1	0.343	0.473	0.983	0.126	64	0.285	0.367
2023	4450	Taurean Prince	NA	SF	28	7	NBA	MIN	54	1192	5.3	11.4	0.467	15.7	0.488	0.216	0.172	0.047	0.053	0.512	0.557	0.671	0.462	0.667	0.3	0.381	0.748	0.946	0.013	4	0.418	0.432
2023	4791	Terance Mann	NA	SG	26	4	NBA	LAC	81	1872	5.2	10.1	0.519	12.5	0.622	0.33	0.191	0.061	0.04	0.378	0.598	0.769	0.4	0.375	0.476	0.389	0.554	0.883	0.107	47	0.495	0.337
2023	4792	Terence Davis	NA	SG	25	4	NBA	SAC	64	841	6.6	15.6	0.423	18.8	0.332	0.151	0.118	0.033	0.03	0.668	0.537	0.673	0.442	0.333	0.455	0.366	0.508	0.921	0.038	12	0.247	0.4
2023	4131	Terrence Ross	NA	SG	31	11	NBA	TOT	63	1330	5.4	12.6	0.43	19.7	0.445	0.037	0.08	0.178	0.151	0.555	0.507	0.706	0.514	0.398	0.586	0.368	0.629	0.937	0.019	6	0.264	0.441
2023	4131	Terrence Ross	NA	SG	31	11	NBA	ORL	42	944	4.9	11.4	0.431	19.2	0.465	0.043	0.107	0.174	0.14	0.535	0.489	0.692	0.5	0.385	0.548	0.381	0.588	0.918	0.023	5	0.231	0.459
2023	4366	Terry Rozier	NA	SG	28	8	NBA	CHO	63	2221	8	19.3	0.415	15.1	0.575	0.194	0.199	0.101	0.081	0.425	0.48	0.622	0.376	0.467	0.417	0.327	0.326	0.655	0.003	3	0.289	0.301
2023	3791	Thaddeus Young	NA	PF	34	16	NBA	TOR	54	795	4.9	9	0.545	7.9	0.828	0.364	0.409	0.04	0.015	0.172	0.622	0.806	0.494	0.25	0.667	0.176	0.549	1	0.051	10	0.706	0.208
2023	4886	Théo Maledon	NA	PG	21	3	NBA	CHO	44	854	4.3	10.7	0.402	14	0.626	0.217	0.256	0.134	0.02	0.374	0.465	0.582	0.354	0.471	0.6	0.295	0.324	0.821	0	0	0.074	0
2023	4568	Thomas Bryant	NA	C	25	6	NBA	TOT	59	1081	7.7	12.3	0.623	8.4	0.84	0.415	0.263	0.1	0.062	0.16	0.658	0.804	0.536	0.486	0.478	0.441	0.784	0.962	0.247	82	0.22	0.462
2023	4568	Thomas Bryant	NA	C	25	6	NBA	LAL	41	876	8.1	12.4	0.654	8.3	0.834	0.432	0.256	0.093	0.053	0.166	0.697	0.823	0.558	0.643	0.438	0.44	0.777	0.955	0.252	70	0.26	0.462
2023	4209	Tim Hardaway Jr.	NA	SG	30	10	NBA	DAL	71	2152	5.7	14.2	0.401	19.7	0.351	0.109	0.093	0.09	0.059	0.649	0.431	0.543	0.367	0.434	0.32	0.385	0.641	0.896	0.014	9	0.271	0.389
2023	4055	Tobias Harris	NA	PF	30	12	NBA	PHI	74	2436	6.3	12.5	0.501	13.2	0.617	0.26	0.22	0.102	0.034	0.383	0.57	0.709	0.473	0.453	0.483	0.389	0.495	0.937	0.07	51	0.389	0.405
2023	4570	Torrey Craig	NA	SF	32	6	NBA	PHO	79	1948	4.2	9.2	0.456	15	0.494	0.266	0.138	0.062	0.028	0.506	0.518	0.699	0.319	0.258	0.357	0.395	0.57	0.99	0.044	17	0.474	0.45
2023	4676	Trae Young	NA	PG	24	5	NBA	ATL	73	2541	8.5	19.7	0.429	15	0.669	0.159	0.245	0.15	0.116	0.331	0.476	0.552	0.426	0.529	0.41	0.335	0.174	0.325	0	0	0.05	0.304
2023	4887	Tre Jones	NA	PG	23	3	NBA	SAS	68	1984	6.2	13.5	0.459	10.7	0.787	0.276	0.262	0.21	0.039	0.213	0.506	0.673	0.385	0.442	0.483	0.285	0.26	0.867	0.004	1	0.323	0.255
2023	5012	Tre Mann	NA	PG	21	2	NBA	OKC	67	1183	6	15.2	0.393	17.2	0.487	0.126	0.204	0.108	0.05	0.513	0.475	0.667	0.373	0.407	0.56	0.315	0.267	0.605	0.012	4	0.121	0.452
2023	5014	Trendon Watford	NA	PF	22	2	NBA	POR	62	1182	5.5	9.8	0.56	8.9	0.802	0.35	0.359	0.08	0.012	0.198	0.602	0.681	0.56	0.462	0.5	0.391	0.641	1	0.019	5	0.125	0.25
2023	4369	Trey Lyles	NA	PF	27	8	NBA	SAC	74	1247	5.4	11.8	0.458	15.8	0.412	0.279	0.123	0.007	0.002	0.588	0.595	0.693	0.4	0.333	0	0.363	0.69	0.989	0.088	30	0.354	0.435
2023	5016	Trey Murphy III	NA	SF	22	2	NBA	NOP	79	2448	5.7	11.8	0.484	18	0.379	0.203	0.129	0.02	0.028	0.621	0.611	0.759	0.495	0.188	0.364	0.406	0.67	0.96	0.124	85	0.268	0.429
2023	4678	Troy Brown Jr.	NA	SF	23	5	NBA	LAL	76	1860	3.9	9	0.43	17.5	0.396	0.166	0.148	0.032	0.049	0.604	0.505	0.688	0.377	0.4	0.348	0.381	0.667	0.953	0.03	10	0.395	0.405
2023	4794	Ty Jerome	NA	SG	25	4	NBA	GSW	45	816	5.2	10.7	0.488	14.7	0.628	0.095	0.306	0.182	0.045	0.372	0.546	0.739	0.527	0.523	0.364	0.389	0.41	0.857	0	0	0.233	0.524
2023	4796	Tyler Herro	NA	SG	23	4	NBA	MIA	67	2337	7.5	17.1	0.439	17.4	0.516	0.094	0.19	0.155	0.077	0.484	0.497	0.702	0.483	0.459	0.353	0.378	0.391	0.704	0.012	13	0.171	0.446
2023	4892	Tyrese Haliburton	NA	PG	22	3	NBA	IND	56	1883	7.9	16.1	0.49	16.2	0.522	0.216	0.164	0.094	0.048	0.478	0.572	0.736	0.457	0.405	0.55	0.4	0.247	0.447	0.021	18	0.092	0.514
2023	4893	Tyrese Maxey	NA	SG	22	3	NBA	PHI	60	2016	7.8	16.3	0.481	14.7	0.596	0.225	0.208	0.103	0.06	0.404	0.513	0.624	0.447	0.468	0.4	0.434	0.444	0.725	0.014	13	0.206	0.513
2023	4370	Tyus Jones	NA	PG	26	8	NBA	MEM	80	1940	5.8	13.2	0.438	16.6	0.541	0.085	0.182	0.235	0.039	0.459	0.495	0.6	0.488	0.473	0.429	0.371	0.284	0.793	0	0	0.202	0.53
2023	5018	Usman Garuba	NA	PF	20	2	NBA	HOU	75	970	3.2	6.6	0.486	9.9	0.667	0.452	0.209	0.006	0	0.333	0.525	0.625	0.324	0	NA	0.407	0.613	1	0.062	11	0.492	0.414
2023	4217	Victor Oladipo	NA	SG	30	10	NBA	MIA	42	1106	5.2	13.1	0.397	17.2	0.474	0.149	0.159	0.109	0.057	0.526	0.471	0.533	0.5	0.318	0.522	0.33	0.289	0.614	0.012	4	0.198	0.19
2023	4799	Vlatko Čančar	NA	PF	25	4	NBA	DEN	60	889	4.4	9.2	0.476	15.3	0.493	0.233	0.22	0.035	0.004	0.507	0.58	0.717	0.48	0.25	1	0.374	0.662	0.977	0.026	4	0.33	0.421
2023	5106	Walker Kessler	NA	C	21	1	NBA	UTA	74	1703	6.3	8.8	0.72	2.7	0.993	0.671	0.304	0.002	0.014	0.007	0.723	0.813	0.54	1	0.333	0.333	0.67	1	0.343	130	0.333	0
2023	4682	Wendell Carter Jr.	NA	C	23	5	NBA	ORL	57	1690	6.9	13.1	0.525	13.3	0.633	0.282	0.179	0.101	0.07	0.367	0.624	0.85	0.473	0.452	0.349	0.356	0.649	0.988	0.145	84	0.218	0.449
2023	4800	Wenyen Gabriel	NA	PF	25	4	NBA	LAL	68	1024	5.4	9.1	0.596	6.1	0.862	0.523	0.312	0.019	0.008	0.138	0.647	0.713	0.568	0.2	0.5	0.278	0.676	0.9	0.092	21	0.528	0.263
2023	3914	Wesley Matthews	NA	SG	36	14	NBA	MIL	52	820	2.5	7	0.363	21	0.225	0.106	0.056	0.05	0.013	0.775	0.528	0.706	0.333	0.5	0	0.315	0.842	0.974	0	0	0.339	0.238
2023	4140	Will Barton	NA	SG	32	11	NBA	TOT	56	993	5	13.2	0.379	17.8	0.505	0.118	0.198	0.093	0.096	0.495	0.391	0.581	0.306	0.324	0.4	0.367	0.458	0.742	0.022	7	0.183	0.515
2023	4897	Xavier Tillman Sr.	NA	PF	24	3	NBA	MEM	61	1180	5.7	9.3	0.614	5.5	0.951	0.516	0.31	0.111	0.013	0.049	0.632	0.753	0.516	0.441	0.25	0.267	0.712	1	0.095	24	0.533	0.125
2023	4684	Yuta Watanabe	NA	SF	28	5	NBA	BRK	58	928	4.4	9	0.491	16.4	0.418	0.224	0.138	0.017	0.039	0.582	0.557	0.769	0.281	0.25	0.444	0.444	0.722	1	0.06	13	0.533	0.514
2023	4580	Zach Collins	NA	C	25	5	NBA	SAS	63	1441	7.1	13.7	0.518	11.1	0.732	0.301	0.297	0.082	0.051	0.268	0.571	0.679	0.54	0.378	0.429	0.374	0.581	1	0.044	21	0.061	0.222
2023	4299	Zach LaVine	NA	SG	27	9	NBA	CHI	77	2768	8.8	18.1	0.485	14.9	0.608	0.284	0.112	0.067	0.145	0.392	0.556	0.693	0.442	0.441	0.428	0.375	0.335	0.647	0.042	56	0.138	0.467
2023	4898	Zeke Nnaji	NA	PF	22	3	NBA	DEN	53	728	5.4	9.7	0.561	9.9	0.668	0.52	0.138	0	0.01	0.332	0.71	0.794	0.407	NA	0.5	0.262	0.72	1	0.168	32	0.369	0.25